2.00408	0.00407937
2.00499	0.00815134
2.0059	0.0122159
2.00681	0.0162731
2.00772	0.020323
2.00864	0.0243656
2.00955	0.0284008
2.01046	0.0324288
2.01137	0.0364495
2.01228	0.0404629
2.0132	0.0444692
2.01411	0.0484682
2.01502	0.05246
2.01593	0.0564447
2.01684	0.0604222
2.01776	0.0643926
2.01867	0.0683559
2.01958	0.0723121
2.02049	0.0762612
2.0214	0.0802033
2.02232	0.0841383
2.02323	0.0880664
2.02414	0.0919874
2.02505	0.0959014
2.02596	0.0998085
2.02688	0.103709
2.02779	0.107602
2.0287	0.111488
2.02961	0.115368
2.03052	0.11924
2.03144	0.123106
2.03235	0.126965
2.03326	0.130817
2.03417	0.134662
2.03508	0.138501
2.036	0.142333
2.03691	0.146158
2.03782	0.149976
2.03873	0.153787
2.03964	0.157592
2.04056	0.161391
2.04147	0.165182
2.04238	0.168967
2.04329	0.172745
2.0442	0.176517
2.04512	0.180282
2.04603	0.184041
2.04694	0.187793
2.04785	0.191538
2.04876	0.195277
2.04968	0.19901
2.05059	0.202736
2.0515	0.206455
2.05241	0.210169
2.05332	0.213875
2.05424	0.217576
2.05515	0.221269
2.05606	0.224957
2.05697	0.228638
2.05788	0.232313
2.0588	0.235981
2.05971	0.239643
2.06062	0.243299
2.06153	0.246949
2.06244	0.250592
2.06336	0.254229
2.06427	0.25786
2.06518	0.261484
2.06609	0.265103
2.067	0.268715
2.06792	0.272321
2.06883	0.275921
2.06974	0.279515
2.07065	0.283102
2.07156	0.286684
2.07248	0.290259
2.07339	0.293828
2.0743	0.297392
2.07521	0.300949
2.07612	0.3045
2.07704	0.308045
2.07795	0.311585
2.07886	0.315118
2.07977	0.318645
2.08068	0.322166
2.0816	0.325682
2.08251	0.329191
2.08342	0.332695
2.08433	0.336192
2.08524	0.339684
2.08616	0.34317
2.08707	0.34665
2.08798	0.350124
2.08889	0.353592
2.0898	0.357055
2.09072	0.360512
2.09163	0.363963
2.09254	0.367408
2.09345	0.370847
2.09436	0.374281
2.09528	0.377709
2.09619	0.381132
2.0971	0.384548
2.09801	0.387959
2.09892	0.391365
2.09984	0.394764
2.10075	0.398158
2.10166	0.401547
2.10257	0.404929
2.10348	0.408307
2.1044	0.411678
2.10531	0.415044
2.10622	0.418405
2.10713	0.42176
2.10804	0.425109
2.10896	0.428453
2.10987	0.431792
2.11078	0.435125
2.11169	0.438452
2.1126	0.441774
2.11352	0.445091
2.11443	0.448402
2.11534	0.451708
2.11625	0.455008
2.11716	0.458303
2.11808	0.461593
2.11899	0.464877
2.1199	0.468156
2.12081	0.47143
2.12172	0.474698
2.12264	0.477961
2.12355	0.481218
2.12446	0.484471
2.12537	0.487718
2.12628	0.49096
2.1272	0.494196
2.12811	0.497427
2.12902	0.500654
2.12993	0.503874
2.13084	0.50709
2.13176	0.510301
2.13267	0.513506
2.13358	0.516706
2.13449	0.519901
2.1354	0.523091
2.13632	0.526276
2.13723	0.529456
2.13814	0.53263
2.13905	0.5358
2.13996	0.538964
2.14088	0.542124
2.14179	0.545278
2.1427	0.548427
2.14361	0.551572
2.14452	0.554711
2.14544	0.557845
2.14635	0.560974
2.14726	0.564099
2.14817	0.567218
2.14908	0.570332
2.15	0.573442
2.15091	0.576546
2.15182	0.579646
2.15273	0.582741
2.15364	0.585831
2.15456	0.588915
2.15547	0.591996
2.15638	0.595071
2.15729	0.598141
2.1582	0.601207
2.15912	0.604267
2.16003	0.607323
2.16094	0.610374
2.16185	0.613421
2.16276	0.616462
2.16368	0.619499
2.16459	0.622531
2.1655	0.625558
2.16641	0.628581
2.16732	0.631598
2.16824	0.634611
2.16915	0.63762
2.17006	0.640623
2.17097	0.643622
2.17188	0.646617
2.1728	0.649606
2.17371	0.652591
2.17462	0.655572
2.17553	0.658548
2.17644	0.661519
2.17736	0.664485
2.17827	0.667447
2.17918	0.670405
2.18009	0.673358
2.181	0.676306
2.18192	0.67925
2.18283	0.682189
2.18374	0.685123
2.18465	0.688053
2.18556	0.690979
2.18648	0.6939
2.18739	0.696817
2.1883	0.699729
2.18921	0.702637
2.19012	0.70554
2.19104	0.708439
2.19195	0.711333
2.19286	0.714223
2.19377	0.717108
2.19468	0.719989
2.1956	0.722866
2.19651	0.725738
2.19742	0.728606
2.19833	0.73147
2.19924	0.734329
2.20016	0.737184
2.20107	0.740035
2.20198	0.742881
2.20289	0.745723
2.2038	0.74856
2.20472	0.751394
2.20563	0.754223
2.20654	0.757047
2.20745	0.759868
2.20836	0.762684
2.20928	0.765496
2.21019	0.768304
2.2111	0.771107
2.21201	0.773906
2.21292	0.776701
2.21384	0.779492
2.21475	0.782279
2.21566	0.785062
2.21657	0.78784
2.21748	0.790614
2.2184	0.793384
2.21931	0.79615
2.22022	0.798912
2.22113	0.801669
2.22204	0.804423
2.22296	0.807172
2.22387	0.809917
2.22478	0.812658
2.22569	0.815396
2.2266	0.818129
2.22752	0.820858
2.22843	0.823583
2.22934	0.826303
2.23025	0.82902
2.23116	0.831733
2.23208	0.834442
2.23299	0.837147
2.2339	0.839848
2.23481	0.842544
2.23572	0.845237
2.23664	0.847926
2.23755	0.850611
2.23846	0.853292
2.23937	0.855969
2.24028	0.858642
2.2412	0.861311
2.24211	0.863976
2.24302	0.866638
2.24393	0.869295
2.24484	0.871949
2.24576	0.874598
2.24667	0.877244
2.24758	0.879886
2.24849	0.882524
2.2494	0.885158
2.25032	0.887788
2.25123	0.890415
2.25214	0.893037
2.25305	0.895656
2.25396	0.898271
2.25488	0.900883
2.25579	0.90349
2.2567	0.906094
2.25761	0.908694
2.25852	0.91129
2.25944	0.913882
2.26035	0.916471
2.26126	0.919055
2.26217	0.921637
2.26308	0.924214
2.264	0.926788
2.26491	0.929358
2.26582	0.931924
2.26673	0.934486
2.26764	0.937045
2.26856	0.939601
2.26947	0.942152
2.27038	0.9447
2.27129	0.947244
2.2722	0.949785
2.27312	0.952322
2.27403	0.954855
2.27494	0.957385
2.27585	0.959911
2.27676	0.962433
